date_utc,value,assets
2021-09-05 19:00:00+00:00,2.517,0.6
2021-09-05 19:15:00+00:00,2.5730000000000004,0.6
2021-09-05 19:30:00+00:00,2.918,0.6
2021-09-05 19:45:00+00:00,2.605,0.6
2021-09-05 20:00:00+00:00,2.106,0.6
2021-09-05 20:15:00+00:00,2.202,0.6
2021-09-05 20:30:00+00:00,2.0789999999999997,0.6
2021-09-05 20:45:00+00:00,2.0549999999999997,0.6
2021-09-05 21:00:00+00:00,2.047,0.6
2021-09-05 21:15:00+00:00,1.907,0.6
2021-09-05 21:30:00+00:00,2.207,0.6
2021-09-05 21:45:00+00:00,2.229,0.6
2021-09-05 22:00:00+00:00,1.399,0.6
2021-09-05 22:15:00+00:00,2.441,0.6
2021-09-05 22:30:00+00:00,2.63,0.6
2021-09-05 22:45:00+00:00,2.652,0.6
2021-09-05 23:00:00+00:00,2.5869999999999997,0.6
2021-09-05 23:15:00+00:00,2.005,0.6
2021-09-05 23:30:00+00:00,2.097,0.6
2021-09-05 23:45:00+00:00,1.993,0.6
2021-09-06 00:00:00+00:00,2.1870000000000003,0.6
2021-09-06 00:15:00+00:00,2.212,0.6
2021-09-06 00:30:00+00:00,2.061,0.6
2021-09-06 00:45:00+00:00,2.034,0.6
2021-09-06 01:00:00+00:00,2.156,0.6
2021-09-06 01:15:00+00:00,2.074,0.6
2021-09-06 01:30:00+00:00,1.971,0.6
2021-09-06 01:45:00+00:00,2.054,0.6
2021-09-06 02:00:00+00:00,2.428,0.6
2021-09-06 02:15:00+00:00,2.14,0.6
2021-09-06 02:30:00+00:00,2.444,0.6
2021-09-06 02:45:00+00:00,2.432,0.6
2021-09-06 03:00:00+00:00,2.263,0.6
2021-09-06 03:15:00+00:00,2.509,0.6
2021-09-06 03:30:00+00:00,2.535,0.6
2021-09-06 03:45:00+00:00,2.519,0.6
2021-09-06 04:00:00+00:00,2.3280000000000003,0.6
2021-09-06 04:15:00+00:00,1.851,0.6
2021-09-06 04:30:00+00:00,1.768,0.6
2021-09-06 04:45:00+00:00,1.6360000000000001,0.6
2021-09-06 05:00:00+00:00,1.7930000000000001,0.6
2021-09-06 05:15:00+00:00,1.8479999999999999,0.6
2021-09-06 05:30:00+00:00,1.9409999999999998,0.6
2021-09-06 05:45:00+00:00,2.062,0.6
2021-09-06 06:00:00+00:00,2.2969999999999997,0.6
2021-09-06 06:15:00+00:00,2.111,0.6
2021-09-06 06:30:00+00:00,2.574,0.6
2021-09-06 06:45:00+00:00,2.485,0.6
2021-09-06 07:00:00+00:00,2.251,0.6
2021-09-06 07:15:00+00:00,2.301,0.6
2021-09-06 07:30:00+00:00,2.419,0.6
2021-09-06 07:45:00+00:00,2.028,0.6
2021-09-06 08:00:00+00:00,2.027,0.6
2021-09-06 08:15:00+00:00,2.273,0.6
2021-09-06 08:30:00+00:00,2.154,0.6
2021-09-06 08:45:00+00:00,2.564,0.6
2021-09-06 09:00:00+00:00,3.073,0.6
2021-09-06 09:15:00+00:00,2.446,0.6
2021-09-06 09:30:00+00:00,2.45,0.6
2021-09-06 09:45:00+00:00,2.3049999999999997,0.6
2021-09-06 10:00:00+00:00,2.731,0.6
2021-09-06 10:15:00+00:00,2.109,0.6
2021-09-06 10:30:00+00:00,2.444,0.6
2021-09-06 10:45:00+00:00,2.525,0.6
2021-09-06 11:00:00+00:00,2.297,0.6
2021-09-06 11:15:00+00:00,2.292,0.6
2021-09-06 11:30:00+00:00,2.796,0.6
2021-09-06 11:45:00+00:00,2.398,0.6
2021-09-06 12:00:00+00:00,2.292,0.6
2021-09-06 12:15:00+00:00,3.236,0.6
2021-09-06 12:30:00+00:00,3.205,0.6
2021-09-06 12:45:00+00:00,3.211,0.6
